id,name,tags,companies,current_price,original_price,downloads,vote_info,comment
179749,撞车大赛,"['模拟', '赛车', '竞速']","[{'type': 'developer', 'name': 'xBoy'}]",,,11,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
206403,疯狂3D赛车,['竞速'],"[{'type': 'author', 'name': '阿喀琉斯工作室'}, {'type': 'publisher', 'name': '璇玑工作室'}]",,,0,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
60167,点点酷跑,"['跑酷', '竞速', '街机']","[{'type': 'developer', 'name': '振硕科技'}]",,,0,"{'1': 0, '2': 2, '3': 16, '4': 10, '5': 8}",[]
209278,指尖飞机大战,"['射击', '节奏', '飞行', '飞机', '弹幕', '飞行射击', '竞速']","[{'type': 'author', 'name': '艾玩游戏'}]",,,0,"{'1': 0, '2': 2, '3': 4, '4': 0, '5': 2}",[]
57524,Aero Effect,"['竞速', '街机']","[{'type': 'developer', 'name': 'Jundroo, LLC'}]",,,4,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
57366,永不言弃3：世界,"['单机', '催泪', '节奏', '竞速', 'UP主推荐', '休闲']","[{'type': 'publisher', 'name': '苏州齐思妙想信息科技有限公司'}, {'type': 'author', 'name': 'Invictus Games Ltd.'}]",,,33703,"{'1': 209, '2': 112, '3': 208, '4': 210, '5': 432}",[]
57208,驾驶学校 2017,"['模拟', '高自由度', '竞速', '高画质']","[{'type': 'developer', 'name': 'Ovidiu Pop'}]",,,9313,"{'1': 69, '2': 55, '3': 87, '4': 92, '5': 321}",[]
37232,Cruise Ship Boat Parking PRO - Full Version,"['体育', '竞速']","[{'type': 'developer', 'name': 'Kedsara Earle'}]",,,6,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
36456,Project F17 Race 2017,"['体育', '竞速']","[{'type': 'developer', 'name': 'Noma Ladd'}]",,,59,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
36415,Football 17,"['体育', '竞速']","[{'type': 'developer', 'name': 'Neil McAllen'}]",,,24,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
36365,奔跑吧兄弟3-撕名牌大战,"['竞速', '跑酷', '动作', '休闲']","[{'type': 'developer', 'name': 'Migu Interactive Entertainment Limited'}]",,,44,"{'1': 8, '2': 0, '3': 0, '4': 4, '5': 18}",[]
36293,Arctic Truck Parking PRO - Full 2017 Version,"['竞速', '体育']","[{'type': 'developer', 'name': 'Mustang Technologies Pte Ltd'}]",,,11,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 6}",[]
35437,Dirt Bike Motorcycle Race,"['动作', '竞速', '赛车', '摩托车', '自行车']","[{'type': 'developer', 'name': 'Al Khawarizmi Software Development and Services LLC'}]",,,106,"{'1': 0, '2': 0, '3': 2, '4': 0, '5': 6}",[]
35331,终极狂飙3D赛车-最真实的飙车体验,"['竞速', '桌面和棋类']","[{'type': 'developer', 'name': 'yanchen wang'}]",,,188,"{'1': 6, '2': 0, '3': 2, '4': 0, '5': 2}",[]
35051,4x4 Prado 2017 : Luxury Race Pro,"['模拟', '竞速']","[{'type': 'developer', 'name': 'Door to Apps'}]",,,33,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
43359,Themepark Day,"['竞速', '需家长陪同', '恐怖', '摩托车', '模拟']","[{'type': 'developer', 'name': 'Jonty Game Studio'}]",,,0,"{'1': 56, '2': 22, '3': 26, '4': 14, '5': 14}",[]
45369,卡牌萌兽 2,"['跑酷', '竞速', '卡牌', '动作']","[{'type': 'developer', 'name': '宜兴派乐地互娱文化有限公司'}]",,,4546,"{'1': 6, '2': 2, '3': 9, '4': 21, '5': 33}",[]
45341,像素漂移,"['像素', '街机', '竞速']","[{'type': 'developer', 'name': 'Appsolute Games LLC'}]",,,327,"{'1': 2, '2': 0, '3': 6, '4': 8, '5': 10}",[]
137606,大鱼小鱼大作战,"['io', '竞速']","[{'type': 'developer', 'name': '深圳市猎游科技有限公司'}]",,,0,"{'1': 118, '2': 18, '3': 9, '4': 3, '5': 41}",[]
39295,Genius Car（测试版）,"['竞速', 'DIY']","[{'type': 'developer', 'name': 'Sergey Patyuk'}]",,,0,"{'1': 113, '2': 12, '3': 11, '4': 6, '5': 26}",[]
39161,JJ侠,['竞速'],"[{'type': 'developer', 'name': '上海昱游网络科技有限公司'}]",,,27,"{'1': 0, '2': 0, '3': 2, '4': 4, '5': 8}",[]
50684,Overload: 在线汽车射击,"['生存', '赛车', '射击', '动作', '竞速']","[{'type': 'developer', 'name': 'SUGA COMPANY LIMITED'}]",,,16,"{'1': -1, '2': -1, '3': -1, '4': -1, '5': -1}",[]
